Date,Source,Site ID,POC,NO2,Units,AQI,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
02/03/2018,AQS,360290005,3,9.2,ppb,8,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/04/2018,AQS,360290005,3,15.8,ppb,14,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/05/2018,AQS,360290005,3,17.7,ppb,16,BUFFALO,18,75,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/06/2018,AQS,360290005,3,41.9,ppb,39,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/07/2018,AQS,360290005,3,36.5,ppb,34,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/08/2018,AQS,360290005,3,26,ppb,25,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/09/2018,AQS,360290005,3,41,ppb,39,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/10/2018,AQS,360290005,3,39.1,ppb,37,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/11/2018,AQS,360290005,3,23.6,ppb,22,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/12/2018,AQS,360290005,3,38.9,ppb,36,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/13/2018,AQS,360290005,3,51.2,ppb,48,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/14/2018,AQS,360290005,3,49.5,ppb,46,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/15/2018,AQS,360290005,3,19.4,ppb,18,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/16/2018,AQS,360290005,3,23.9,ppb,22,BUFFALO,19,79,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/17/2018,AQS,360290005,3,27.1,ppb,25,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/18/2018,AQS,360290005,3,27.8,ppb,25,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/19/2018,AQS,360290005,3,43.9,ppb,41,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/20/2018,AQS,360290005,3,16.5,ppb,15,BUFFALO,19,79,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/21/2018,AQS,360290005,3,30.1,ppb,28,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/22/2018,AQS,360290005,3,12.8,ppb,11,BUFFALO,21,88,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/23/2018,AQS,360290005,3,22.7,ppb,21,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/24/2018,AQS,360290005,3,15,ppb,14,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/25/2018,AQS,360290005,3,5.9,ppb,5,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/26/2018,AQS,360290005,3,25.3,ppb,24,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/27/2018,AQS,360290005,3,46.3,ppb,43,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
02/28/2018,AQS,360290005,3,47.2,ppb,44,BUFFALO,18,75,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/01/2018,AQS,360290005,3,14.9,ppb,13,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/02/2018,AQS,360290005,3,12.6,ppb,11,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/03/2018,AQS,360290005,3,27.2,ppb,25,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/04/2018,AQS,360290005,3,33.7,ppb,31,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/05/2018,AQS,360290005,3,48.1,ppb,45,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/06/2018,AQS,360290005,3,36.4,ppb,34,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/07/2018,AQS,360290005,3,49.5,ppb,46,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/08/2018,AQS,360290005,3,37.8,ppb,35,BUFFALO,19,79,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/09/2018,AQS,360290005,3,27.2,ppb,25,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/10/2018,AQS,360290005,3,6.7,ppb,6,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/11/2018,AQS,360290005,3,20.4,ppb,19,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/12/2018,AQS,360290005,3,29.1,ppb,27,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/13/2018,AQS,360290005,3,22.6,ppb,21,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/14/2018,AQS,360290005,3,12.3,ppb,11,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/15/2018,AQS,360290005,3,22.9,ppb,21,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/16/2018,AQS,360290005,3,9.9,ppb,8,BUFFALO,20,83,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/17/2018,AQS,360290005,3,17.7,ppb,16,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/18/2018,AQS,360290005,3,37.8,ppb,35,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/19/2018,AQS,360290005,3,27.7,ppb,25,BUFFALO,19,79,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/20/2018,AQS,360290005,3,27.4,ppb,25,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/21/2018,AQS,360290005,3,32.1,ppb,30,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/22/2018,AQS,360290005,3,31.2,ppb,29,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/23/2018,AQS,360290005,3,27.3,ppb,25,BUFFALO,22,92,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/24/2018,AQS,360290005,3,35.3,ppb,33,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/25/2018,AQS,360290005,3,14.9,ppb,13,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/26/2018,AQS,360290005,3,41.3,ppb,39,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/27/2018,AQS,360290005,3,23.7,ppb,22,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/28/2018,AQS,360290005,3,39,ppb,37,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/29/2018,AQS,360290005,3,19.3,ppb,18,BUFFALO,18,75,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/30/2018,AQS,360290005,3,13.8,ppb,12,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
03/31/2018,AQS,360290005,3,19.2,ppb,18,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/01/2018,AQS,360290005,3,8.4,ppb,8,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/02/2018,AQS,360290005,3,45.6,ppb,42,BUFFALO,19,79,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/03/2018,AQS,360290005,3,29.9,ppb,27,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/04/2018,AQS,360290005,3,14.9,ppb,13,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/05/2018,AQS,360290005,3,41.2,ppb,39,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/06/2018,AQS,360290005,3,38.7,ppb,36,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/07/2018,AQS,360290005,3,7.5,ppb,7,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/08/2018,AQS,360290005,3,24.5,ppb,23,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/09/2018,AQS,360290005,3,42.4,ppb,40,BUFFALO,19,79,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/10/2018,AQS,360290005,3,23.6,ppb,22,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/11/2018,AQS,360290005,3,44.6,ppb,42,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/12/2018,AQS,360290005,3,37.3,ppb,35,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/13/2018,AQS,360290005,3,13.4,ppb,12,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/14/2018,AQS,360290005,3,6.4,ppb,6,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/15/2018,AQS,360290005,3,13.1,ppb,12,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/16/2018,AQS,360290005,3,27.5,ppb,25,BUFFALO,19,79,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/17/2018,AQS,360290005,3,7.3,ppb,7,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/18/2018,AQS,360290005,3,15.9,ppb,14,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/19/2018,AQS,360290005,3,19.8,ppb,18,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/20/2018,AQS,360290005,3,25.5,ppb,24,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/21/2018,AQS,360290005,3,42.3,ppb,40,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/22/2018,AQS,360290005,3,43.9,ppb,41,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/23/2018,AQS,360290005,3,32,ppb,30,BUFFALO,19,79,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/24/2018,AQS,360290005,3,42.5,ppb,40,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/25/2018,AQS,360290005,3,23.1,ppb,22,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/26/2018,AQS,360290005,3,15.3,ppb,14,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/27/2018,AQS,360290005,3,34.1,ppb,32,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/28/2018,AQS,360290005,3,29.2,ppb,27,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/29/2018,AQS,360290005,3,17.6,ppb,16,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
04/30/2018,AQS,360290005,3,19.7,ppb,18,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/01/2018,AQS,360290005,3,54,ppb,51,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/02/2018,AQS,360290005,3,22.3,ppb,21,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/03/2018,AQS,360290005,3,14.2,ppb,13,BUFFALO,19,79,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/04/2018,AQS,360290005,3,27.2,ppb,25,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/05/2018,AQS,360290005,3,47.4,ppb,44,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/06/2018,AQS,360290005,3,37.9,ppb,35,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/07/2018,AQS,360290005,3,22.9,ppb,21,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/08/2018,AQS,360290005,3,41.8,ppb,39,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/09/2018,AQS,360290005,3,36.6,ppb,34,BUFFALO,19,79,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/10/2018,AQS,360290005,3,20.2,ppb,19,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/11/2018,AQS,360290005,3,13.5,ppb,12,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/12/2018,AQS,360290005,3,28.6,ppb,26,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/13/2018,AQS,360290005,3,17.4,ppb,16,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/14/2018,AQS,360290005,3,15.2,ppb,14,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/15/2018,AQS,360290005,3,35.1,ppb,33,BUFFALO,19,79,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/16/2018,AQS,360290005,3,31.7,ppb,29,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/17/2018,AQS,360290005,3,23,ppb,22,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/18/2018,AQS,360290005,3,5.9,ppb,5,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/19/2018,AQS,360290005,3,9.2,ppb,8,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/20/2018,AQS,360290005,3,8.1,ppb,8,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/21/2018,AQS,360290005,3,25.4,ppb,24,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/22/2018,AQS,360290005,3,25.8,ppb,24,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/23/2018,AQS,360290005,3,17.4,ppb,16,BUFFALO,18,75,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/24/2018,AQS,360290005,3,30.4,ppb,28,BUFFALO,22,92,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/25/2018,AQS,360290005,3,35.4,ppb,33,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/26/2018,AQS,360290005,3,31.8,ppb,29,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/27/2018,AQS,360290005,3,16.1,ppb,15,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/28/2018,AQS,360290005,3,18.1,ppb,17,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/29/2018,AQS,360290005,3,26.3,ppb,25,BUFFALO,19,79,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/30/2018,AQS,360290005,3,16.3,ppb,15,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
05/31/2018,AQS,360290005,3,9.7,ppb,8,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
06/01/2018,AQS,360290005,3,20.3,ppb,19,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
06/02/2018,AQS,360290005,3,6.5,ppb,6,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
06/03/2018,AQS,360290005,3,11,ppb,10,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
06/04/2018,AQS,360290005,3,5.6,ppb,5,BUFFALO,18,75,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
06/05/2018,AQS,360290005,3,11.2,ppb,10,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
06/06/2018,AQS,360290005,3,18.2,ppb,17,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
06/07/2018,AQS,360290005,3,30.5,ppb,28,BUFFALO,24,100,42602,Nitrogen dioxide (NO2),74,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.87690667,-78.80952601
