Date,Source,Site ID,POC,CO,Units,AQI,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
02/26/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/27/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/28/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/01/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/02/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,18,75,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/03/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/04/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/05/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/06/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/07/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/08/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/09/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/10/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,13,54,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/15/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,11,46,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/16/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/17/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/18/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/19/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/20/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/21/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/22/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/23/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/24/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/25/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,18,75,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/26/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/27/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/28/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/29/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/30/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/31/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,18,75,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/01/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/02/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/03/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/04/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/05/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/06/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/07/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/08/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,16,67,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/09/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/10/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/11/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/12/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/13/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/14/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/15/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/16/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/17/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/18/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/19/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/20/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/21/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/22/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/23/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/24/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/25/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/26/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/27/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/28/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/29/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/30/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/01/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/02/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/03/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/04/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/05/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/06/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,12,50,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/11/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,12,50,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/12/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/13/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/14/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/15/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/16/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/17/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/18/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/19/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/20/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/21/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/22/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/23/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/24/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/25/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/26/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/27/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/28/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/29/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/30/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/31/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/01/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/02/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/03/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/04/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/05/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/06/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/07/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/08/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/09/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/10/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/11/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/12/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/13/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/14/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/15/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/16/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/17/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/18/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/19/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/20/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/21/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/22/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/23/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/24/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/25/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/26/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/27/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/28/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/29/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
06/30/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/01/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/02/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/03/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/04/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/05/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/06/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/07/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,18,75,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/08/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/09/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/10/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/11/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/12/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/13/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/14/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,18,75,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/15/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/16/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/17/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/18/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/19/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/20/2021,AQS,360550015,1,0.5,ppm,6,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/21/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
